pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tsystemref,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec
WASP-33 b,WASP-33,b,HD 15082,HIP 11397,TIC 129979528,Gaia DR2 328636019723252096,0,2,1,0,0,Transit,2010,<a refstr=COLLIER_CAMERON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.407..507C/abstract target=ref> Collier Cameron et al. 2010 </a>,2010-09,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1,0,0,1,0,1,0,0,0,0,Published Confirmed,0,<a refstr=JOHNSON_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...810L..23J/abstract target=ref>Johnson et al. 2015</a>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.61,0.46,-0.17,0,,,,,,0,0.218,0.011,-0.029,0,,,,,2.80656,0.01752,-0.00984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,7308,132.99,-109.48,0,1.6,0.06,-0.05,0,1.65,0.35,-0.19,0,,,,,,0.819,0.018,-0.016,0,4.25,0.1,-0.07,0,,,,,0.5664,0.1526,-0.0916,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h26m51.06s,36.7127375,+37d33m01.60s,37.5504441,-21.55688,143.09688,21.75524,46.81985,9.0298956,0.1047653,-0.1047653,-0.976046,0.118284,-0.118284,-8.97699,0.104595,-0.104595,121.944,0.998,-0.983,8.17244,0.0661056,-0.0661056,8.412,0.027,-0.027,8.14,0.03,-0.03,7.581,0.021,-0.021,7.516,0.024,-0.024,7.468,0.024,-0.024,,,,,,,,,,,,,,,,7.383,0.036,-0.036,7.443,0.02,-0.02,7.467,0.019,-0.019,7.254,0.113,-0.113,8.07004,0.000433,-0.000433,,,,7.87611,0.0063,-0.0063,,,,7/8/2019,2015-09,1/28/2016,3,1,1,0,111,32
WASP-33 b,WASP-33,b,HD 15082,HIP 11397,TIC 129979528,Gaia DR2 328636019723252096,1,2,1,0,0,Transit,2010,<a refstr=COLLIER_CAMERON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.407..507C/abstract target=ref> Collier Cameron et al. 2010 </a>,2010-09,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1,0,0,1,0,1,0,0,0,0,Published Confirmed,0,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,1.21987,0.000001,-0.000001,0,0.0239,0.00063,-0.00063,0,17.856,0.829,-0.829,0,1.593,0.074,-0.074,0,665.21819,44.17837,-44.17837,0,2.093,0.139,-0.139,0,,,,,,,,,,,,,,,,,665.21819,44.17837,-44.17837,0,2.093,0.139,-0.139,0,Mass,0.689,0.074,-0.074,0,,,,,,,,,2782,41,-41,0,86.63,0.03,-0.03,0,,,,,,0,0.21,0.002,-0.002,0,,,,,2.8536,0.012,-0.012,0,3.571,0.01,-0.01,0,0.1118,0.0002,-0.0002,0,,,,,,,,,,,,,304,20,-20,0,,,,,,,,,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,,7430,100,-100,0,1.44,0.03,-0.03,0,1.5,0.03,-0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h26m51.06s,36.7127375,+37d33m01.60s,37.5504441,-21.55688,143.09688,21.75524,46.81985,9.0298956,0.1047653,-0.1047653,-0.976046,0.118284,-0.118284,-8.97699,0.104595,-0.104595,121.944,0.998,-0.983,8.17244,0.0661056,-0.0661056,8.412,0.027,-0.027,8.14,0.03,-0.03,7.581,0.021,-0.021,7.516,0.024,-0.024,7.468,0.024,-0.024,,,,,,,,,,,,,,,,7.383,0.036,-0.036,7.443,0.02,-0.02,7.467,0.019,-0.019,7.254,0.113,-0.113,8.07004,0.000433,-0.000433,,,,7.87611,0.0063,-0.0063,,,,7/8/2019,2019-07,7/11/2019,3,1,1,0,111,32
WASP-33 b,WASP-33,b,HD 15082,HIP 11397,TIC 129979528,Gaia DR2 328636019723252096,0,2,1,0,0,Transit,2010,<a refstr=COLLIER_CAMERON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.407..507C/abstract target=ref> Collier Cameron et al. 2010 </a>,2010-09,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1,0,0,1,0,1,0,0,0,0,Published Confirmed,0,<a refstr=VON_ESSEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...561A..48V/abstract target=ref> von Essen et al. 2014 </a>,1.2198675,0.0000011,-0.0000011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,0.93,-0.93,0,2455507.522,0.0003,-0.0003,0,BJD-TDB,0,,,,,,,,,,,,,,,,,0.1046,0.0006,-0.0006,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,7308,132.99,-109.48,0,1.6,0.06,-0.05,0,1.65,0.35,-0.19,0,,,,,,0.819,0.018,-0.016,0,4.25,0.1,-0.07,0,,,,,0.5664,0.1526,-0.0916,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h26m51.06s,36.7127375,+37d33m01.60s,37.5504441,-21.55688,143.09688,21.75524,46.81985,9.0298956,0.1047653,-0.1047653,-0.976046,0.118284,-0.118284,-8.97699,0.104595,-0.104595,121.944,0.998,-0.983,8.17244,0.0661056,-0.0661056,8.412,0.027,-0.027,8.14,0.03,-0.03,7.581,0.021,-0.021,7.516,0.024,-0.024,7.468,0.024,-0.024,,,,,,,,,,,,,,,,7.383,0.036,-0.036,7.443,0.02,-0.02,7.467,0.019,-0.019,7.254,0.113,-0.113,8.07004,0.000433,-0.000433,,,,7.87611,0.0063,-0.0063,,,,7/8/2019,2014-01,8/13/2015,3,1,1,0,111,32
WASP-33 b,WASP-33,b,HD 15082,HIP 11397,TIC 129979528,Gaia DR2 328636019723252096,0,2,1,0,0,Transit,2010,<a refstr=COLLIER_CAMERON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.407..507C/abstract target=ref> Collier Cameron et al. 2010 </a>,2010-09,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1,0,0,1,0,1,0,0,0,0,Published Confirmed,0,<a refstr=ZHANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...83Z/abstract target=ref>Zhang et al. 2018</a>,1.21987089,0.00000015,-0.00000015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454163.224,0.00022,-0.00022,0,BJD-UTC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=ZHANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...83Z/abstract target=ref>Zhang et al. 2018</a>,,7400,,,0,,,,,,,,,0.1,,,0,[M/H],,,,,4.3,,,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h26m51.06s,36.7127375,+37d33m01.60s,37.5504441,-21.55688,143.09688,21.75524,46.81985,9.0298956,0.1047653,-0.1047653,-0.976046,0.118284,-0.118284,-8.97699,0.104595,-0.104595,121.944,0.998,-0.983,8.17244,0.0661056,-0.0661056,8.412,0.027,-0.027,8.14,0.03,-0.03,7.581,0.021,-0.021,7.516,0.024,-0.024,7.468,0.024,-0.024,,,,,,,,,,,,,,,,7.383,0.036,-0.036,7.443,0.02,-0.02,7.467,0.019,-0.019,7.254,0.113,-0.113,8.07004,0.000433,-0.000433,,,,7.87611,0.0063,-0.0063,,,,6/11/2021,2018-02,6/11/2021,3,1,1,0,111,32
WASP-36 b,WASP-36,b,,,TIC 13349647,Gaia DR2 5750936092375254016,0,2,1,0,0,Transit,2011,<a refstr=SMITH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143...81S/abstract target=ref> Smith et al. 2012</a>,2012-04,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1,0,0,1,0,0,0,0,0,0,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,1.53736449,0.0000008,-0.0000008,0,,,,,13.754,0.641,-0.641,0,1.227,0.057,-0.057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.61,,,0,1566,,,0,,,,,2459250.291,0.000256,-0.000256,0,BJD,0,,,,,1.78711,0.014693,-0.014693,0,1.8596004,0.0179948,-0.0179948,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5959,,,0,0.96,0.04,-0.04,0,,,,,,,,,,,,,,4.49,,,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h46m19.29s,131.5803897,-08d01m37.15s,-8.0269855,21.08881,234.38549,-25.00824,136.4816,9.617265,0.0436724,-0.0436724,-4.07683,0.0526758,-0.0526758,-8.71041,0.0414397,-0.0414397,386.346,5.261,-5.123,2.55993,0.0345167,-0.0345167,13.376,0.029,-0.029,12.836,0.103,-0.103,11.609,0.028,-0.028,11.353,0.027,-0.027,11.294,0.026,-0.026,,,,,,,,,,,,,,,,11.152,0.022,-0.022,11.202,0.02,-0.02,11.27,0.154,-0.154,8.902,,,12.6284,0.000208,-0.000208,,,,12.212,0.0066,-0.0066,,,,8/8/2022,2017-07,8/8/2022,1,0,1,0,1,0
WASP-36 b,WASP-36,b,,,TIC 13349647,Gaia DR2 5750936092375254016,1,2,1,0,0,Transit,2011,<a refstr=SMITH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143...81S/abstract target=ref> Smith et al. 2012</a>,2012-04,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459.1393M/abstract target=ref>Mancini et al. 2016</a>,1.53736596,0.00000024,-0.00000024,0,0.02677,0.00028,-0.00028,0,14.874,0.235,-0.235,0,1.327,0.021,-0.021,0,750.39663,22.2481,-22.2481,0,2.361,0.07,-0.07,0,,,,,,,,,,,,,,,,,750.39663,22.2481,-22.2481,0,2.361,0.07,-0.07,0,Mass,1.26,0.06,-0.06,0,,,,,,,,,1733,19,-19,0,83.15,0.13,-0.13,0,2455569.838,0.00046,-0.00046,0,BJD-TDB,0,,,,,,,,,,,,,5.848,0.0552,-0.0542,0,0.13677,0.00056,-0.00056,0,,,,,,,,,,,,,391.5,8.3,-8.3,0,,,,,,,,,<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459.1393M/abstract target=ref>Mancini et al. 2016</a>,,5959,134,-134,0,0.98,0.01,-0.01,0,1.08,0.03,-0.03,0,-0.26,0.1,-0.1,0,[Fe/H],,,,,4.49,0.01,-0.01,0,1.4,1.5,-3.4,0,1.595,0.045,-0.045,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h46m19.29s,131.5803897,-08d01m37.15s,-8.0269855,21.08881,234.38549,-25.00824,136.4816,9.617265,0.0436724,-0.0436724,-4.07683,0.0526758,-0.0526758,-8.71041,0.0414397,-0.0414397,386.346,5.261,-5.123,2.55993,0.0345167,-0.0345167,13.376,0.029,-0.029,12.836,0.103,-0.103,11.609,0.028,-0.028,11.353,0.027,-0.027,11.294,0.026,-0.026,,,,,,,,,,,,,,,,11.152,0.022,-0.022,11.202,0.02,-0.02,11.27,0.154,-0.154,8.902,,,12.6284,0.000208,-0.000208,,,,12.212,0.0066,-0.0066,,,,4/5/2016,2016-06,4/7/2016,1,0,1,0,1,0
WASP-36 b,WASP-36,b,,,TIC 13349647,Gaia DR2 5750936092375254016,0,2,1,0,0,Transit,2011,<a refstr=SMITH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143...81S/abstract target=ref> Smith et al. 2012</a>,2012-04,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,1.5373653,0.0000026,-0.0000026,0,0.02643,0.00025,-0.00027,0,14.359,0.325,-0.325,0,1.281,0.029,-0.029,0,729.73768,21.61244,-21.29461,0,2.296,0.068,-0.067,0,,,,,,,,,,,,,,,,,729.73768,21.61244,-21.29461,0,2.296,0.068,-0.067,0,Mass,1.354,0.1,-0.098,0,0.019,,,1,,,,,,,,,83.61,0.21,-0.21,0,2455569.838,0.000095,-0.000095,0,BJD-TDB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.5,8.5,-8.4,0,,,,,,,,,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5900,150,-150,0,0.95,0.02,-0.02,0,1.04,0.03,-0.03,0,0.26,0.1,-0.1,0,,,,,,,,,,2.5,3.5,-2.2,0,,,,,3.3,1.2,-1.2,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h46m19.29s,131.5803897,-08d01m37.15s,-8.0269855,21.08881,234.38549,-25.00824,136.4816,9.617265,0.0436724,-0.0436724,-4.07683,0.0526758,-0.0526758,-8.71041,0.0414397,-0.0414397,386.346,5.261,-5.123,2.55993,0.0345167,-0.0345167,13.376,0.029,-0.029,12.836,0.103,-0.103,11.609,0.028,-0.028,11.353,0.027,-0.027,11.294,0.026,-0.026,,,,,,,,,,,,,,,,11.152,0.022,-0.022,11.202,0.02,-0.02,11.27,0.154,-0.154,8.902,,,12.6284,0.000208,-0.000208,,,,12.212,0.0066,-0.0066,,,,3/18/2019,2017-06,3/21/2019,1,0,1,0,1,0
WASP-36 b,WASP-36,b,,,TIC 13349647,Gaia DR2 5750936092375254016,0,2,1,0,0,Transit,2011,<a refstr=SMITH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143...81S/abstract target=ref> Smith et al. 2012</a>,2012-04,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..258...40K/abstract target=ref>Kokori et al. 2022</a>,1.53736541,0.00000011,-0.00000011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456526.079,0.00006,-0.00006,0,BJD-TDB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=SMITH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143...81S/abstract target=ref> Smith et al. 2012</a>,,5959,134,,0,0.95,0.02,,0,1.04,0.03,,0,,,,,,,,,,,,,,,,,,,,,,3.3,1.2,,0,,,,,-13.22,0,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h46m19.29s,131.5803897,-08d01m37.15s,-8.0269855,21.08881,234.38549,-25.00824,136.4816,9.617265,0.0436724,-0.0436724,-4.07683,0.0526758,-0.0526758,-8.71041,0.0414397,-0.0414397,386.346,5.261,-5.123,2.55993,0.0345167,-0.0345167,13.376,0.029,-0.029,12.836,0.103,-0.103,11.609,0.028,-0.028,11.353,0.027,-0.027,11.294,0.026,-0.026,,,,,,,,,,,,,,,,11.152,0.022,-0.022,11.202,0.02,-0.02,11.27,0.154,-0.154,8.902,,,12.6284,0.000208,-0.000208,,,,12.212,0.0066,-0.0066,,,,1/24/2022,2022-02,1/24/2022,1,0,1,0,1,0
WASP-36 b,WASP-36,b,,,TIC 13349647,Gaia DR2 5750936092375254016,0,2,1,0,0,Transit,2011,<a refstr=SMITH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143...81S/abstract target=ref> Smith et al. 2012</a>,2012-04,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,1.53736423,0.00000057,-0.00000057,0,0.02643,0.00026,-0.00026,0,14.359,0.291,-0.291,0,1.281,0.026,-0.026,0,726.55938,20.97678,-20.97678,0,2.286,0.066,-0.066,0,,,,,,,,,,,,,,,,,726.55938,20.97678,-20.97678,0,2.286,0.066,-0.066,0,Mass,1.353,0.09,-0.09,0,0,,,0,,,,,1724,39,-39,0,83.61,0.21,-0.21,0,2455569.838,0.0001,-0.0001,0,BJD,0,,,,,,,,,,,,,,,,,0.1385,0.00071,-0.00082,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,,5880,,,0,,,,,,,,,-0.31,,,0,[Fe/H],,,,,4.5,,,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h46m19.29s,131.5803897,-08d01m37.15s,-8.0269855,21.08881,234.38549,-25.00824,136.4816,9.617265,0.0436724,-0.0436724,-4.07683,0.0526758,-0.0526758,-8.71041,0.0414397,-0.0414397,386.346,5.261,-5.123,2.55993,0.0345167,-0.0345167,13.376,0.029,-0.029,12.836,0.103,-0.103,11.609,0.028,-0.028,11.353,0.027,-0.027,11.294,0.026,-0.026,,,,,,,,,,,,,,,,11.152,0.022,-0.022,11.202,0.02,-0.02,11.27,0.154,-0.154,8.902,,,12.6284,0.000208,-0.000208,,,,12.212,0.0066,-0.0066,,,,4/5/2016,2016-06,3/31/2016,1,0,1,0,1,0
WASP-36 b,WASP-36,b,,,TIC 13349647,Gaia DR2 5750936092375254016,0,2,1,0,0,Transit,2011,<a refstr=SMITH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143...81S/abstract target=ref> Smith et al. 2012</a>,2012-04,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MACIEJEWSKI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AcA....66...55M/abstract target=ref>Maciejewski et al. 2016</a>,1.5373639,0.0000014,-0.0000014,0,0.02641,0.00026,-0.00026,0,14.908,0.336,-0.325,0,1.33,0.03,-0.029,0,729.41985,18.43414,-18.43414,0,2.295,0.058,-0.058,0,,,,,,,,,,,,,,,,,729.41985,18.43414,-18.43414,0,2.295,0.058,-0.058,0,Mass,1.298,0.093,-0.09,0,,,,,,,,,,,,,83.62,0.3,-0.26,0,2455569.838,0.00013,-0.00013,0,BJD-TDB,0,0.657,0.029,-0.033,0,,,,,,,,,5.91,0.11,-0.1,0,0.1391,0.0011,-0.0012,0,,,,,,,,,,,,,391.4,6,-6,0,,,,,,,,,<a refstr=MACIEJEWSKI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AcA....66...55M/abstract target=ref>Maciejewski et al. 2016</a>,,,,,,0.96,0.02,-0.02,0,,,,,,,,,,,,,,4.49,0.03,-0.02,0,,,,,1.657,0.093,-0.085,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h46m19.29s,131.5803897,-08d01m37.15s,-8.0269855,21.08881,234.38549,-25.00824,136.4816,9.617265,0.0436724,-0.0436724,-4.07683,0.0526758,-0.0526758,-8.71041,0.0414397,-0.0414397,386.346,5.261,-5.123,2.55993,0.0345167,-0.0345167,13.376,0.029,-0.029,12.836,0.103,-0.103,11.609,0.028,-0.028,11.353,0.027,-0.027,11.294,0.026,-0.026,,,,,,,,,,,,,,,,11.152,0.022,-0.022,11.202,0.02,-0.02,11.27,0.154,-0.154,8.902,,,12.6284,0.000208,-0.000208,,,,12.212,0.0066,-0.0066,,,,4/27/2016,2016-01,4/28/2016,1,0,1,0,1,0
